user_id,signup_dt,channel,plan,company_size,connected_source,reached_first_dashboard,invited_teammate,retained_w4,active_weeks
392,2025-01-11T20:54:00,paid_ads,free,11-50,0,0,0,0,0
393,2025-01-07T14:24:00,content,free,11-50,1,1,1,1,2
394,2025-01-25T12:30:00,content,free,201-1000,0,0,0,0,0
395,2025-01-02T12:59:00,paid_ads,free,51-200,0,0,0,0,0
396,2025-03-03T13:44:00,content,free,1-10,0,0,0,0,0
397,2025-03-12T16:49:00,outbound,free,11-50,0,0,0,0,0
398,2025-02-09T14:23:00,referral,free,11-50,1,1,1,0,2
399,2025-03-02T16:58:00,organic_search,free,1-10,0,0,0,0,0
400,2025-01-29T10:01:00,organic_search,free,201-1000,1,1,1,1,1
401,2025-02-23T15:09:00,referral,free,1-10,0,0,0,0,0
402,2025-02-01T21:35:00,referral,free,51-200,0,0,0,1,1
403,2025-03-04T21:29:00,organic_search,free,51-200,0,0,0,0,1
404,2025-03-11T21:11:00,organic_search,team,11-50,0,0,0,0,0
405,2025-01-08T22:02:00,referral,team,1-10,0,0,0,0,0
406,2025-01-07T06:26:00,content,free,51-200,0,0,0,0,0
407,2025-01-20T06:13:00,organic_search,free,11-50,1,1,1,1,2
408,2025-03-27T21:42:00,referral,free,1-10,1,1,0,0,2
409,2025-01-02T06:33:00,referral,team,11-50,1,1,1,1,4
410,2025-03-06T19:51:00,organic_search,business,1-10,1,1,1,0,3
411,2025-03-09T10:15:00,outbound,free,11-50,0,0,0,0,0
412,2025-02-04T18:05:00,content,free,11-50,0,0,0,0,0
413,2025-03-31T13:19:00,referral,free,201-1000,1,1,1,1,3
414,2025-03-25T07:05:00,referral,free,11-50,1,1,0,0,1
415,2025-03-23T06:44:00,paid_ads,free,11-50,0,0,0,0,0
416,2025-02-12T09:57:00,paid_ads,free,1-10,0,0,0,0,0
417,2025-03-30T21:17:00,organic_search,free,1-10,0,0,0,0,0
418,2025-03-11T07:11:00,outbound,business,1-10,0,0,0,0,0
419,2025-03-17T10:48:00,outbound,team,51-200,0,0,0,0,0
420,2025-02-08T11:36:00,outbound,free,201-1000,0,0,0,0,0
421,2025-03-11T16:24:00,paid_ads,team,1-10,0,0,0,0,0
422,2025-01-11T22:47:00,outbound,business,1-10,1,1,1,0,3
423,2025-01-10T16:38:00,paid_ads,team,1000+,0,0,0,0,0
424,2025-02-11T06:40:00,paid_ads,free,1000+,0,0,0,0,0
425,2025-02-15T18:27:00,paid_ads,free,11-50,0,0,0,0,0
426,2025-03-21T15:51:00,paid_ads,free,1-10,0,0,0,0,0
427,2025-02-18T10:47:00,organic_search,free,11-50,0,0,0,0,0
428,2025-02-09T20:23:00,organic_search,team,1-10,0,0,0,0,0
429,2025-02-25T20:35:00,organic_search,free,11-50,0,0,0,0,0
430,2025-02-15T08:38:00,organic_search,free,1-10,0,0,0,0,0
431,2025-02-07T19:24:00,paid_ads,team,51-200,0,0,0,1,1
432,2025-02-01T22:10:00,referral,free,1-10,0,0,0,1,1
433,2025-02-04T21:09:00,organic_search,free,11-50,0,0,0,0,1
434,2025-03-03T08:23:00,paid_ads,free,1-10,0,0,0,0,0
435,2025-03-18T12:29:00,referral,free,1-10,0,0,0,0,0
436,2025-02-12T18:51:00,outbound,team,11-50,0,0,0,0,0
437,2025-03-25T10:19:00,paid_ads,free,201-1000,0,0,0,0,1
438,2025-02-10T11:25:00,organic_search,business,1-10,0,0,0,0,0
439,2025-03-04T13:20:00,referral,free,51-200,0,0,0,0,0
440,2025-01-15T12:37:00,paid_ads,business,1-10,0,0,0,0,0
441,2025-01-04T20:45:00,content,free,51-200,1,1,1,0,1
442,2025-01-09T19:43:00,content,free,51-200,0,0,0,0,0
443,2025-03-26T10:45:00,organic_search,free,11-50,1,1,0,0,2
444,2025-03-18T21:37:00,paid_ads,free,11-50,0,0,0,0,0
445,2025-03-30T19:34:00,outbound,free,1000+,0,0,0,0,0
446,2025-03-10T08:06:00,content,team,51-200,0,0,0,0,0
447,2025-03-24T07:36:00,paid_ads,business,51-200,0,0,0,0,0
448,2025-02-12T19:06:00,paid_ads,free,1-10,0,0,0,0,0
449,2025-03-08T13:28:00,paid_ads,free,11-50,1,1,0,1,2
450,2025-03-30T22:09:00,referral,free,1-10,0,0,0,0,0
451,2025-02-23T08:07:00,organic_search,team,51-200,1,1,0,0,0
452,2025-02-13T20:50:00,paid_ads,free,11-50,0,0,0,0,0
453,2025-02-26T20:20:00,paid_ads,free,1-10,0,0,0,0,1
454,2025-01-03T16:41:00,content,free,51-200,1,1,0,0,2
455,2025-02-01T22:11:00,outbound,free,1-10,0,0,0,0,0
456,2025-03-01T13:51:00,paid_ads,free,1-10,1,1,0,0,1
457,2025-02-25T18:01:00,referral,team,201-1000,0,0,0,0,0
458,2025-02-24T18:00:00,paid_ads,team,1-10,1,1,1,1,2
459,2025-01-09T09:51:00,content,team,1-10,0,0,0,0,0
460,2025-02-28T09:16:00,paid_ads,free,11-50,0,0,0,0,0
461,2025-02-10T18:39:00,outbound,free,1-10,0,0,0,0,0
462,2025-02-28T11:52:00,paid_ads,free,51-200,0,0,0,0,0
463,2025-03-17T08:43:00,outbound,free,1-10,0,0,0,0,0
464,2025-01-24T17:44:00,paid_ads,free,11-50,0,0,0,0,0
465,2025-03-15T18:27:00,referral,free,51-200,0,0,0,0,1
466,2025-03-24T11:35:00,referral,free,1-10,0,0,0,0,0
467,2025-02-27T07:55:00,organic_search,free,1-10,1,1,1,0,1
468,2025-02-19T22:41:00,organic_search,free,51-200,1,1,1,1,3
469,2025-02-26T21:10:00,paid_ads,free,1-10,1,1,1,0,0
470,2025-02-07T07:17:00,content,free,1-10,0,0,0,0,0
471,2025-03-14T21:35:00,content,free,11-50,0,0,0,0,0
472,2025-03-11T17:34:00,organic_search,team,1-10,0,0,0,0,0
473,2025-03-11T12:27:00,content,free,201-1000,0,0,0,0,0
474,2025-02-08T07:28:00,content,free,201-1000,1,1,0,0,0
475,2025-01-16T13:13:00,organic_search,team,11-50,0,0,0,0,0
476,2025-04-01T19:10:00,paid_ads,free,51-200,0,0,0,0,0
477,2025-01-08T17:34:00,content,free,11-50,0,0,0,0,0
478,2025-04-01T15:18:00,paid_ads,free,1000+,0,0,0,0,0
479,2025-03-28T09:08:00,paid_ads,business,51-200,0,0,0,0,0
480,2025-02-05T10:44:00,outbound,team,1-10,0,0,0,0,0
481,2025-02-01T18:31:00,content,free,51-200,1,1,0,0,1
482,2025-02-18T20:04:00,referral,free,201-1000,0,0,0,0,1
483,2025-03-07T14:44:00,organic_search,business,11-50,0,0,0,0,0
484,2025-02-11T06:55:00,outbound,team,51-200,0,0,0,0,0
485,2025-02-28T17:54:00,content,free,11-50,0,0,0,0,0
486,2025-02-24T12:31:00,organic_search,free,51-200,1,1,1,0,1
487,2025-03-15T10:36:00,paid_ads,team,51-200,0,0,0,0,0
488,2025-01-07T07:06:00,content,free,201-1000,0,0,0,0,0
489,2025-01-21T20:29:00,organic_search,free,1000+,0,0,0,0,0
490,2025-03-30T10:56:00,organic_search,free,1-10,1,1,1,1,3
491,2025-02-05T08:41:00,outbound,free,1-10,1,1,1,1,2
492,2025-03-25T11:03:00,referral,free,1-10,0,0,0,0,0
493,2025-01-30T19:41:00,referral,free,1-10,0,0,0,0,0
494,2025-01-10T10:37:00,organic_search,free,51-200,1,1,0,0,2
495,2025-03-31T16:52:00,organic_search,free,201-1000,0,0,0,0,0
496,2025-03-03T08:14:00,referral,free,51-200,0,0,0,0,0
497,2025-02-10T17:56:00,organic_search,free,11-50,0,0,0,0,0
498,2025-01-18T10:04:00,content,free,1-10,0,0,0,0,0
499,2025-02-26T17:46:00,referral,free,51-200,1,1,0,0,1
500,2025-03-20T20:55:00,outbound,free,201-1000,1,1,0,0,1
501,2025-01-16T18:22:00,organic_search,business,1-10,0,0,0,0,0
502,2025-02-05T08:15:00,organic_search,free,11-50,0,0,0,0,0
503,2025-03-30T06:54:00,referral,team,201-1000,0,0,0,0,0
504,2025-03-19T22:12:00,organic_search,team,1-10,0,0,0,0,0
505,2025-01-31T21:24:00,organic_search,free,11-50,0,0,0,0,0
506,2025-03-09T06:23:00,referral,business,1-10,1,1,0,1,2
507,2025-03-14T19:23:00,content,free,1-10,0,0,0,0,0
508,2025-01-10T06:37:00,paid_ads,free,1-10,0,0,0,0,0
509,2025-01-08T18:32:00,organic_search,free,51-200,0,0,0,0,2
510,2025-02-24T18:05:00,content,free,11-50,0,0,0,0,0
511,2025-01-11T15:05:00,organic_search,free,1-10,0,0,0,0,0
512,2025-03-10T16:25:00,content,free,51-200,0,0,0,0,0
513,2025-03-24T08:19:00,referral,free,51-200,0,0,0,0,0
514,2025-01-08T13:05:00,content,business,1-10,0,0,0,0,0
515,2025-01-08T15:42:00,referral,team,51-200,1,1,1,0,2
516,2025-04-01T10:44:00,organic_search,free,11-50,0,0,0,0,1
517,2025-03-08T14:10:00,paid_ads,free,51-200,0,0,0,0,0
518,2025-01-16T06:21:00,content,team,1-10,0,0,0,0,0
519,2025-03-15T08:31:00,organic_search,free,11-50,0,0,0,0,0
520,2025-03-14T11:23:00,paid_ads,free,51-200,0,0,0,0,0
521,2025-03-28T09:14:00,content,team,1-10,0,0,0,0,0
522,2025-01-02T13:02:00,content,free,11-50,1,1,0,0,2
523,2025-01-05T19:14:00,organic_search,free,11-50,1,1,0,0,3
524,2025-02-04T08:36:00,content,free,11-50,0,0,0,0,0
525,2025-01-23T13:51:00,outbound,free,1-10,0,0,0,0,0
526,2025-03-01T15:49:00,paid_ads,team,1-10,0,0,0,0,0
527,2025-01-02T17:12:00,referral,free,51-200,0,0,0,0,0
528,2025-02-01T20:23:00,content,free,11-50,0,0,0,0,0
529,2025-01-26T13:09:00,content,free,11-50,0,0,0,0,0
530,2025-02-14T06:21:00,organic_search,free,51-200,0,0,0,0,0
531,2025-02-09T09:13:00,content,free,1-10,0,0,0,0,0
532,2025-01-08T10:45:00,paid_ads,free,1-10,0,0,0,0,0
533,2025-03-08T19:44:00,organic_search,team,11-50,0,0,0,0,0
534,2025-03-16T09:32:00,content,free,51-200,0,0,0,0,0
535,2025-03-14T07:27:00,organic_search,free,1-10,0,0,0,0,0
536,2025-02-10T18:44:00,organic_search,team,1-10,0,0,0,0,0
537,2025-01-30T08:12:00,paid_ads,free,51-200,0,0,0,0,0
538,2025-01-14T11:28:00,organic_search,free,11-50,0,0,0,0,0
539,2025-01-27T20:19:00,paid_ads,free,201-1000,0,0,0,0,0
540,2025-03-29T15:52:00,organic_search,team,11-50,0,0,0,0,0
541,2025-02-11T10:05:00,organic_search,team,1000+,1,1,1,0,2
542,2025-01-07T15:16:00,paid_ads,team,1-10,1,0,0,0,1
543,2025-02-27T13:06:00,outbound,free,51-200,0,0,0,0,0
544,2025-01-02T07:53:00,organic_search,team,1-10,0,0,0,0,1
545,2025-02-21T17:43:00,organic_search,free,51-200,0,0,0,0,0
546,2025-02-03T08:01:00,referral,business,1-10,0,0,0,0,0
547,2025-01-17T08:57:00,referral,team,51-200,0,0,0,0,0
548,2025-03-01T07:10:00,organic_search,business,11-50,0,0,0,0,0
549,2025-03-05T06:24:00,content,free,1-10,0,0,0,0,0
550,2025-01-24T14:17:00,organic_search,free,1-10,0,0,0,0,0
551,2025-03-20T13:41:00,referral,free,11-50,0,0,0,0,0
552,2025-01-08T08:17:00,referral,free,11-50,0,0,0,0,0
553,2025-03-09T13:40:00,referral,business,11-50,0,0,0,0,0
554,2025-02-18T17:30:00,organic_search,free,11-50,1,1,0,0,1
555,2025-03-06T16:24:00,outbound,free,1-10,0,0,0,0,0
556,2025-01-04T14:03:00,referral,team,11-50,0,0,0,0,0
557,2025-03-16T13:10:00,paid_ads,free,51-200,0,0,0,0,0
558,2025-01-08T13:36:00,organic_search,team,51-200,0,0,0,0,0
559,2025-01-23T11:15:00,paid_ads,free,51-200,0,0,0,0,1
560,2025-03-17T06:45:00,referral,team,201-1000,0,0,0,0,0
561,2025-03-14T12:53:00,referral,business,201-1000,0,0,0,0,0
562,2025-02-09T11:31:00,paid_ads,free,1-10,0,0,0,0,0
563,2025-01-03T22:30:00,referral,free,201-1000,0,0,0,0,0
564,2025-01-17T16:45:00,organic_search,free,51-200,0,0,0,0,0
565,2025-01-08T06:09:00,content,free,201-1000,0,0,0,0,0
566,2025-03-09T17:04:00,content,free,201-1000,0,0,0,0,0
567,2025-01-13T16:19:00,paid_ads,free,1000+,1,1,1,1,3
568,2025-02-25T21:41:00,content,free,51-200,1,1,0,0,2
569,2025-03-20T17:14:00,referral,free,51-200,0,0,0,0,0
570,2025-03-30T15:08:00,paid_ads,free,1-10,0,0,0,0,0
571,2025-03-15T18:54:00,content,business,1000+,0,0,0,0,0
572,2025-03-19T16:58:00,organic_search,team,11-50,1,1,1,0,3
573,2025-01-14T21:09:00,referral,free,1-10,0,0,0,0,1
574,2025-02-10T11:40:00,paid_ads,team,1-10,0,0,0,0,0
575,2025-03-23T16:28:00,content,free,1-10,1,0,0,1,3
576,2025-02-14T14:50:00,referral,free,1-10,0,0,0,0,0
577,2025-02-23T11:56:00,paid_ads,free,201-1000,0,0,0,0,1
578,2025-02-18T09:53:00,paid_ads,free,201-1000,0,0,0,0,0
579,2025-03-29T13:10:00,referral,free,51-200,1,1,1,0,3
580,2025-01-03T16:16:00,organic_search,business,1-10,0,0,0,0,0
581,2025-02-18T11:46:00,organic_search,free,201-1000,0,0,0,0,0
582,2025-02-13T21:45:00,outbound,free,201-1000,0,0,0,0,0
583,2025-02-25T11:03:00,organic_search,free,1-10,0,0,0,0,0
584,2025-03-31T14:42:00,organic_search,free,1-10,0,0,0,0,0
585,2025-03-15T21:09:00,organic_search,free,1-10,0,0,0,0,0
586,2025-03-26T21:12:00,organic_search,free,1-10,0,0,0,0,0
587,2025-01-11T21:54:00,referral,free,51-200,1,1,1,0,3
588,2025-03-26T14:05:00,paid_ads,free,11-50,0,0,0,0,0
589,2025-02-18T17:11:00,paid_ads,free,1-10,0,0,0,0,0
590,2025-01-29T14:36:00,paid_ads,free,51-200,0,0,0,0,0
591,2025-01-11T17:51:00,referral,free,1000+,0,0,0,0,0
592,2025-03-12T07:53:00,referral,free,11-50,0,0,0,0,0
593,2025-03-29T21:36:00,outbound,team,11-50,0,0,0,0,0
594,2025-01-05T22:36:00,organic_search,team,51-200,0,0,0,0,0
595,2025-03-21T10:07:00,referral,business,11-50,0,0,0,0,0
596,2025-01-22T12:51:00,outbound,free,1-10,0,0,0,0,0
597,2025-03-29T19:12:00,organic_search,business,11-50,1,1,0,0,1
598,2025-02-03T16:58:00,content,team,51-200,0,0,0,0,0
599,2025-03-13T18:35:00,organic_search,free,1-10,0,0,0,0,0
600,2025-01-02T22:50:00,paid_ads,free,11-50,0,0,0,0,0
601,2025-03-17T09:59:00,organic_search,free,51-200,0,0,0,0,0
602,2025-03-10T17:56:00,content,free,11-50,0,0,0,0,0
603,2025-03-19T21:02:00,paid_ads,free,11-50,0,0,0,0,0
604,2025-03-29T18:02:00,referral,free,201-1000,0,0,0,0,0
605,2025-01-07T21:58:00,referral,free,11-50,0,0,0,0,0
606,2025-02-08T15:17:00,paid_ads,team,201-1000,0,0,0,0,0
607,2025-01-30T10:19:00,referral,business,11-50,0,0,0,0,0
608,2025-02-04T19:38:00,content,free,1-10,1,1,0,1,4
609,2025-02-22T21:48:00,organic_search,free,11-50,0,0,0,0,0
610,2025-01-21T08:19:00,organic_search,team,11-50,0,0,0,0,0
611,2025-03-09T06:11:00,content,free,201-1000,0,0,0,0,1
612,2025-02-01T07:29:00,content,free,11-50,0,0,0,0,0
613,2025-02-17T20:32:00,organic_search,free,201-1000,0,0,0,0,0
614,2025-01-31T17:31:00,referral,free,1-10,0,0,0,0,0
615,2025-03-17T17:22:00,content,free,201-1000,0,0,0,0,0
616,2025-03-30T08:18:00,content,free,1-10,0,0,0,0,0
617,2025-01-28T13:41:00,content,free,1-10,1,1,1,0,1
618,2025-03-07T06:55:00,referral,team,51-200,0,0,0,0,0
619,2025-01-17T11:38:00,organic_search,team,1-10,0,0,0,0,1
620,2025-02-09T14:27:00,referral,team,201-1000,0,0,0,1,1
621,2025-01-28T20:19:00,paid_ads,free,51-200,0,0,0,0,0
622,2025-01-14T06:32:00,paid_ads,business,1000+,0,0,0,0,0
623,2025-03-13T15:19:00,content,free,11-50,0,0,0,0,0
624,2025-02-05T16:55:00,paid_ads,free,51-200,0,0,0,0,0
625,2025-03-25T15:12:00,outbound,free,51-200,0,0,0,0,0
626,2025-03-18T18:42:00,content,free,1-10,1,1,1,1,3
627,2025-03-05T15:16:00,organic_search,team,11-50,0,0,0,0,0
628,2025-03-16T12:21:00,content,team,1-10,1,1,1,0,3
629,2025-03-02T17:32:00,paid_ads,free,1-10,0,0,0,0,0
630,2025-03-13T11:18:00,referral,free,1-10,0,0,0,0,0
631,2025-03-13T11:43:00,organic_search,team,51-200,0,0,0,0,0
632,2025-01-29T15:26:00,organic_search,team,1-10,0,0,0,0,0
633,2025-02-07T20:54:00,organic_search,free,1-10,1,0,0,0,0
634,2025-03-16T08:30:00,referral,team,11-50,1,1,1,0,3
635,2025-02-18T22:19:00,content,free,201-1000,0,0,0,0,0
636,2025-01-26T16:26:00,organic_search,business,201-1000,0,0,0,0,0
637,2025-01-19T16:55:00,outbound,team,51-200,0,0,0,0,0
638,2025-03-22T11:20:00,paid_ads,free,1-10,0,0,0,0,0
639,2025-01-22T11:31:00,organic_search,team,51-200,0,0,0,0,0
640,2025-02-25T19:25:00,organic_search,free,11-50,0,0,0,0,1
641,2025-03-10T12:46:00,organic_search,free,1-10,0,0,0,1,1
642,2025-03-09T12:01:00,paid_ads,free,11-50,0,0,0,0,0
643,2025-03-30T17:19:00,organic_search,free,11-50,0,0,0,0,1
644,2025-01-22T08:52:00,referral,free,201-1000,0,0,0,0,1
645,2025-03-08T22:21:00,paid_ads,free,51-200,0,0,0,0,0
646,2025-03-04T17:48:00,organic_search,free,201-1000,1,1,0,1,4
647,2025-02-21T06:14:00,outbound,free,1000+,0,0,0,0,0
648,2025-01-03T22:10:00,organic_search,free,51-200,1,1,1,0,2
649,2025-02-18T14:49:00,content,free,1-10,0,0,0,0,0
650,2025-03-26T09:41:00,outbound,team,1-10,0,0,0,0,0
651,2025-02-26T18:07:00,organic_search,free,11-50,1,1,1,0,2
652,2025-03-30T06:19:00,organic_search,free,1-10,0,0,0,0,0
653,2025-03-21T10:26:00,paid_ads,team,1-10,0,0,0,0,0
654,2025-01-16T15:07:00,content,team,11-50,0,0,0,0,1
655,2025-02-03T22:12:00,referral,free,11-50,0,0,0,0,0
656,2025-03-12T21:58:00,organic_search,free,201-1000,0,0,0,0,0
657,2025-01-01T06:42:00,paid_ads,free,1-10,0,0,0,0,0
658,2025-03-05T10:05:00,referral,team,1-10,1,1,1,1,3
659,2025-02-02T13:29:00,content,business,1-10,0,0,0,0,0
660,2025-01-13T11:55:00,paid_ads,free,1-10,1,1,1,1,1
661,2025-02-10T19:47:00,content,free,201-1000,0,0,0,1,1
662,2025-01-02T10:42:00,content,free,1-10,0,0,0,0,0
663,2025-03-21T14:56:00,content,team,11-50,0,0,0,0,1
664,2025-01-15T18:25:00,paid_ads,business,1-10,0,0,0,0,0
665,2025-03-03T19:41:00,paid_ads,team,1-10,0,0,0,0,0
666,2025-01-08T11:06:00,organic_search,free,11-50,0,0,0,0,0
667,2025-03-28T20:11:00,content,free,51-200,0,0,0,0,0
668,2025-03-29T10:30:00,referral,business,1-10,0,0,0,0,0
669,2025-01-06T08:16:00,paid_ads,free,1-10,0,0,0,0,0
670,2025-03-09T13:42:00,content,team,11-50,0,0,0,0,0
671,2025-03-21T09:27:00,referral,free,1-10,0,0,0,1,1
672,2025-03-28T18:09:00,paid_ads,team,11-50,0,0,0,0,0
673,2025-01-07T06:41:00,outbound,business,11-50,1,1,0,1,2
674,2025-03-05T11:04:00,paid_ads,team,1-10,0,0,0,0,0
675,2025-02-05T07:32:00,paid_ads,free,51-200,1,0,0,0,1
676,2025-01-31T08:29:00,paid_ads,free,11-50,0,0,0,0,0
677,2025-03-05T20:20:00,organic_search,free,11-50,0,0,0,0,0
678,2025-01-14T18:26:00,referral,free,11-50,0,0,0,0,1
679,2025-03-19T15:56:00,content,free,1-10,1,0,0,1,3
680,2025-02-13T17:52:00,referral,free,1-10,0,0,0,0,0
681,2025-03-13T21:45:00,paid_ads,free,51-200,0,0,0,0,0
682,2025-03-26T13:00:00,organic_search,free,51-200,0,0,0,0,0
683,2025-02-07T22:23:00,outbound,team,1-10,0,0,0,0,0
684,2025-01-18T19:06:00,organic_search,free,1-10,0,0,0,0,0
685,2025-02-20T12:29:00,organic_search,team,1-10,0,0,0,0,0
686,2025-02-23T07:59:00,paid_ads,free,51-200,0,0,0,0,0
687,2025-02-27T20:42:00,organic_search,free,11-50,0,0,0,0,0
688,2025-01-01T22:47:00,outbound,free,201-1000,0,0,0,0,0
689,2025-03-03T22:49:00,content,business,1-10,0,0,0,0,0
690,2025-01-17T09:24:00,referral,free,11-50,0,0,0,0,0
691,2025-02-19T19:38:00,paid_ads,team,51-200,0,0,0,0,0
692,2025-02-13T15:28:00,organic_search,team,1-10,0,0,0,0,0
693,2025-03-07T15:53:00,referral,team,201-1000,0,0,0,0,0
694,2025-03-12T12:12:00,content,free,51-200,0,0,0,0,0
695,2025-03-28T10:45:00,referral,free,1000+,0,0,0,0,0
696,2025-03-30T16:45:00,paid_ads,free,11-50,0,0,0,0,0
697,2025-03-15T19:43:00,paid_ads,team,201-1000,0,0,0,0,0
698,2025-02-24T06:33:00,organic_search,free,11-50,0,0,0,0,0
699,2025-01-08T12:17:00,organic_search,team,1-10,0,0,0,0,0
700,2025-02-02T10:53:00,organic_search,free,51-200,0,0,0,0,0
701,2025-03-11T07:22:00,organic_search,team,1-10,0,0,0,0,0
702,2025-03-13T13:47:00,content,free,11-50,0,0,0,0,0
703,2025-03-31T15:44:00,paid_ads,free,201-1000,0,0,0,0,0
704,2025-03-29T16:35:00,paid_ads,free,51-200,0,0,0,0,0
705,2025-02-26T13:58:00,organic_search,free,51-200,0,0,0,0,0
706,2025-03-17T12:49:00,paid_ads,team,1-10,1,1,0,0,1
707,2025-03-29T08:11:00,paid_ads,business,51-200,0,0,0,0,0
708,2025-01-06T19:17:00,organic_search,free,1-10,0,0,0,0,0
709,2025-02-02T06:21:00,referral,free,201-1000,0,0,0,0,0
710,2025-02-11T07:49:00,organic_search,business,11-50,0,0,0,0,0
711,2025-03-04T17:04:00,referral,team,1-10,0,0,0,0,1
712,2025-01-24T22:04:00,organic_search,team,1-10,0,0,0,0,0
713,2025-02-21T08:22:00,paid_ads,free,1-10,0,0,0,0,0
714,2025-02-16T15:13:00,paid_ads,business,11-50,0,0,0,0,0
715,2025-03-13T06:07:00,paid_ads,free,11-50,0,0,0,0,0
716,2025-03-20T13:02:00,outbound,free,1-10,0,0,0,0,0
717,2025-01-15T18:16:00,outbound,free,1-10,1,1,0,1,3
718,2025-02-17T22:51:00,outbound,free,11-50,1,0,0,1,2
719,2025-03-25T12:20:00,organic_search,free,201-1000,1,1,1,1,1
720,2025-03-10T06:40:00,organic_search,free,51-200,1,1,0,0,1
721,2025-03-29T19:53:00,content,free,11-50,0,0,0,0,1
722,2025-02-25T08:47:00,content,free,1-10,1,1,0,0,1
723,2025-01-05T08:04:00,content,free,51-200,0,0,0,0,0
724,2025-03-15T13:58:00,referral,free,11-50,1,1,1,0,2
725,2025-02-25T16:01:00,referral,free,1-10,1,1,1,1,3
726,2025-03-21T08:48:00,organic_search,team,1-10,0,0,0,0,0
727,2025-02-15T22:06:00,content,free,51-200,0,0,0,0,0
728,2025-02-06T20:24:00,referral,free,51-200,0,0,0,0,0
729,2025-03-10T13:08:00,paid_ads,team,51-200,1,1,0,1,1
730,2025-02-07T10:19:00,content,free,201-1000,0,0,0,0,0
731,2025-03-24T17:00:00,content,free,11-50,0,0,0,0,0
732,2025-01-01T18:34:00,organic_search,free,1-10,0,0,0,0,0
733,2025-02-14T12:26:00,organic_search,team,201-1000,0,0,0,0,0
734,2025-01-24T13:39:00,organic_search,team,1-10,0,0,0,0,0
735,2025-03-14T07:54:00,organic_search,team,1000+,0,0,0,0,1
736,2025-03-24T08:18:00,paid_ads,free,1-10,0,0,0,0,0
737,2025-03-16T21:21:00,organic_search,free,51-200,0,0,0,0,0
738,2025-02-06T08:57:00,organic_search,free,11-50,0,0,0,0,1
739,2025-03-26T15:44:00,paid_ads,free,11-50,0,0,0,0,0
740,2025-02-10T19:10:00,paid_ads,free,1-10,0,0,0,0,1
741,2025-03-24T19:17:00,organic_search,team,1-10,0,0,0,0,0
742,2025-03-03T20:28:00,content,free,1-10,0,0,0,0,0
743,2025-01-23T08:53:00,referral,free,51-200,1,1,1,0,2
744,2025-01-26T14:46:00,content,team,1-10,0,0,0,0,0
745,2025-01-03T22:40:00,organic_search,free,11-50,0,0,0,0,0
746,2025-03-17T12:58:00,paid_ads,free,1-10,0,0,0,0,0
747,2025-03-11T21:41:00,content,team,11-50,0,0,0,0,0
748,2025-03-17T15:08:00,organic_search,free,11-50,1,1,1,0,2
749,2025-03-06T06:42:00,paid_ads,free,1000+,0,0,0,0,1
750,2025-03-29T11:48:00,outbound,free,11-50,0,0,0,0,1
751,2025-03-14T10:47:00,organic_search,team,201-1000,0,0,0,0,0
752,2025-03-04T13:04:00,organic_search,free,1-10,0,0,0,0,0
753,2025-03-08T17:24:00,referral,free,11-50,0,0,0,0,0
754,2025-03-25T16:06:00,organic_search,team,11-50,1,1,0,0,2
755,2025-02-03T11:24:00,content,free,11-50,1,1,0,1,2
756,2025-01-10T22:16:00,referral,free,201-1000,0,0,0,0,0
757,2025-02-15T17:31:00,paid_ads,team,201-1000,0,0,0,0,0
758,2025-01-18T20:10:00,organic_search,free,11-50,0,0,0,0,0
759,2025-01-20T11:10:00,organic_search,free,51-200,0,0,0,0,0
760,2025-01-30T19:51:00,organic_search,free,1-10,0,0,0,0,0
761,2025-03-03T12:37:00,referral,free,201-1000,0,0,0,0,0
762,2025-01-06T10:36:00,organic_search,free,1-10,1,1,1,0,2
763,2025-03-15T10:03:00,paid_ads,free,201-1000,0,0,0,0,0
764,2025-02-21T06:56:00,paid_ads,team,51-200,0,0,0,0,0
765,2025-01-11T12:28:00,organic_search,free,11-50,0,0,0,0,0
766,2025-01-29T19:38:00,paid_ads,free,11-50,1,1,1,1,3
767,2025-03-21T22:16:00,content,free,51-200,0,0,0,0,0
768,2025-03-18T08:14:00,outbound,free,1-10,0,0,0,0,0
769,2025-03-08T22:43:00,organic_search,free,1-10,0,0,0,0,0
770,2025-03-02T07:56:00,organic_search,team,11-50,0,0,0,0,0
771,2025-03-03T10:57:00,organic_search,free,51-200,1,1,1,0,2
772,2025-03-28T19:33:00,content,free,201-1000,1,1,1,0,2
773,2025-02-24T13:51:00,referral,free,51-200,1,1,1,0,0
774,2025-03-31T09:27:00,paid_ads,free,11-50,1,1,0,0,1
775,2025-01-11T15:38:00,organic_search,team,11-50,0,0,0,0,0
776,2025-04-01T06:36:00,organic_search,free,11-50,0,0,0,0,1
777,2025-01-27T16:26:00,paid_ads,free,1-10,0,0,0,0,0
778,2025-02-02T14:54:00,referral,free,11-50,0,0,0,0,1
779,2025-03-29T18:48:00,referral,free,11-50,0,0,0,0,0
780,2025-01-23T17:35:00,referral,free,1-10,0,0,0,0,0
781,2025-02-14T18:47:00,paid_ads,free,201-1000,0,0,0,0,0
782,2025-01-30T20:50:00,organic_search,free,1-10,1,0,0,0,0
783,2025-02-21T16:51:00,organic_search,free,51-200,0,0,0,0,0
784,2025-01-21T18:40:00,content,free,1-10,1,1,1,1,4
785,2025-03-18T19:05:00,organic_search,free,1-10,1,1,1,1,3
